id,name,country_id,state_id
134821,"Shahrestān-e Bākharz",103,3927
134822,"Shahrestān-e Bāneh",103,3935
134823,"Shahrestān-e Bāsht",103,3926
134824,"Shahrestān-e Bāvī",103,3917
134825,"Shahrestān-e Bījār",103,3935
134826,"Shahrestān-e Bīleh Savār",103,3934
134827,"Shahrestān-e Bīnālūd",103,3927
134828,"Shahrestān-e Bīrjand",103,3930
134829,"Shahrestān-e Būkān",103,3924
134830,"Shahrestān-e Būshehr",103,3932
134831,"Shahrestān-e Bū’īn Zahrā",103,3941
134832,"Shahrestān-e Charām",103,3926
134833,"Shahrestān-e Chenārān",103,3927
134834,"Shahrestān-e Chābahār",103,3931
134835,"Shahrestān-e Chādegān",103,3923
134836,"Shahrestān-e Chāldorān",103,3924
134837,"Shahrestān-e Chālūs",103,3938
134838,"Shahrestān-e Chārāvīmāq",103,3944
134839,"Shahrestān-e Dalgān",103,3931
134840,"Shahrestān-e Damāvand",103,3945
134841,"Shahrestān-e Danā",103,3926
134842,"Shahrestān-e Darmīān",103,3930
134843,"Shahrestān-e Dasht-e Āzādegān",103,3917
134844,"Shahrestān-e Dashtestān",103,3932
134845,"Shahrestān-e Dashtī",103,3932
134846,"Shahrestān-e Dehgolān",103,3935
134847,"Shahrestān-e Dehlorān",103,3918
134848,"Shahrestān-e Dehāqān",103,3923
134849,"Shahrestān-e Delījān",103,3916
134850,"Shahrestān-e Dezfūl",103,3917
134851,"Shahrestān-e Dālāhū",103,3919
134852,"Shahrestān-e Dāmghān",103,3940
134853,"Shahrestān-e Dārāb",103,3939
134854,"Shahrestān-e Dīvāndarreh",103,3935
134855,"Shahrestān-e Dūreh",103,3928
134856,"Shahrestān-e Eqlīd",103,3939
134857,"Shahrestān-e Esfarāyen",103,3942
134858,"Shahrestān-e Eshtehārd",103,3929
134859,"Shahrestān-e Eslāmshahr",103,3945
134860,"Shahrestān-e Eslāmābād-e Gharb",103,3919
134861,"Shahrestān-e Estahbān",103,3939
134862,"Shahrestān-e Eyvān",103,3918
134863,"Shahrestān-e Eşfahān",103,3923
134864,"Shahrestān-e Falāvarjān",103,3923
134865,"Shahrestān-e Farahān",103,3916
134866,"Shahrestān-e Fareydūnkenār",103,3938
134867,"Shahrestān-e Fareydūnshahr",103,3923
134868,"Shahrestān-e Farāshband",103,3939
134869,"Shahrestān-e Farīmān",103,3927
134870,"Shahrestān-e Fasā",103,3939
134871,"Shahrestān-e Fārsān",103,3921
134872,"Shahrestān-e Fāryāb",103,3943
134873,"Shahrestān-e Fārūj",103,3942
134874,"Shahrestān-e Fīrūzeh",103,3927
134875,"Shahrestān-e Fīrūzkūh",103,3945
134876,"Shahrestān-e Fīrūzābād",103,3939
134877,"Shahrestān-e Fūman",103,3920
134878,"Shahrestān-e Gachsārān",103,3926
134879,"Shahrestān-e Galūgāh",103,3938
134880,"Shahrestān-e Garmsār",103,3940
134881,"Shahrestān-e Genāveh",103,3932
134882,"Shahrestān-e Germī",103,3934
134883,"Shahrestān-e Gerāsh",103,3939
134884,"Shahrestān-e Golpāyegān",103,3923
134885,"Shahrestān-e Gomīshān",103,3933
134886,"Shahrestān-e Gonbad-e Kāvūs",103,3933
134887,"Shahrestān-e Gonābād",103,3927
134888,"Shahrestān-e Gorgān",103,3933
134889,"Shahrestān-e Gālīkesh",103,3933
134890,"Shahrestān-e Gīlān-e Gharb",103,3919
134891,"Shahrestān-e Harsīn",103,3919
134892,"Shahrestān-e Hashtrūd",103,3944
134893,"Shahrestān-e Hendījān",103,3917
134894,"Shahrestān-e Herīs",103,3944
134895,"Shahrestān-e Hīrmand",103,3931
134896,"Shahrestān-e Javānrūd",103,3919
134897,"Shahrestān-e Joghatāy",103,3927
134898,"Shahrestān-e Jolfā",103,3944
134899,"Shahrestān-e Jājarm",103,3942
134900,"Shahrestān-e Jāsk",103,3937
134901,"Shahrestān-e Jīroft",103,3943
134902,"Shahrestān-e Jūybār",103,3938
134903,"Shahrestān-e Kahnūj",103,3943
134904,"Shahrestān-e Kalāleh",103,3933
134905,"Shahrestān-e Kalāt",103,3927
134906,"Shahrestān-e Kangān",103,3932
134907,"Shahrestān-e Kangāvar",103,3919
134908,"Shahrestān-e Kavār",103,3939
134909,"Shahrestān-e Kermān",103,3943
134910,"Shahrestān-e Kermānshāh",103,3919
134911,"Shahrestān-e Khalkhāl",103,3934
134912,"Shahrestān-e Khalīlābād",103,3927
134913,"Shahrestān-e Khamīr",103,3937
134914,"Shahrestān-e Kherāmeh",103,3939
134915,"Shahrestān-e Khodā Āfarīn",103,3944
134916,"Shahrestān-e Khodābandeh",103,3925
134917,"Shahrestān-e Khomeynī Shahr",103,3923
134918,"Shahrestān-e Khondāb",103,3916
134919,"Shahrestān-e Khorrambīd",103,3939
134920,"Shahrestān-e Khorramābād",103,3928
134921,"Shahrestān-e Khowshāb",103,3927
134922,"Shahrestān-e Khvāf",103,3927
134923,"Shahrestān-e Khvānsār",103,3923
134924,"Shahrestān-e Khāsh",103,3931
134925,"Shahrestān-e Khātam",103,3936
134926,"Shahrestān-e Khūr va Bīābānak",103,3923
134927,"Shahrestān-e Khūsf",103,3930
134928,"Shahrestān-e Kohgīlūyeh",103,3926
134929,"Shahrestān-e Komījān",103,3916
134930,"Shahrestān-e Konārak",103,3931
134931,"Shahrestān-e Kordkūy",103,3933
134932,"Shahrestān-e Kows̄ar",103,3934
134933,"Shahrestān-e Kāmyārān",103,3935
134934,"Shahrestān-e Kāshmar",103,3927
134935,"Shahrestān-e Kāshān",103,3923
134936,"Shahrestān-e Kāzerūn",103,3939
134937,"Shahrestān-e Kīār",103,3921
134938,"Shahrestān-e Kūhbanān",103,3943
134939,"Shahrestān-e Kūhdasht",103,3928
134940,"Shahrestān-e Kūhrang",103,3921
134941,"Shahrestān-e Langarūd",103,3920
134942,"Shahrestān-e Lenjān",103,3923
134943,"Shahrestān-e Lordegān",103,3921
134944,"Shahrestān-e Lāhījān",103,3920
134945,"Shahrestān-e Lālī",103,3917
134946,"Shahrestān-e Lāmerd",103,3939
134947,"Shahrestān-e Lārestān",103,3939
134948,"Shahrestān-e Mah Velāt",103,3927
134949,"Shahrestān-e Mahābād",103,3924
134950,"Shahrestān-e Malekshāhī",103,3918
134951,"Shahrestān-e Malekān",103,3944
134952,"Shahrestān-e Malārd",103,3945
134953,"Shahrestān-e Manūjān",103,3943
134954,"Shahrestān-e Marāgheh",103,3944
134955,"Shahrestān-e Marāveh Tappeh",103,3933
134956,"Shahrestān-e Marīvān",103,3935
134957,"Shahrestān-e Masjed Soleymān",103,3917
134958,"Shahrestān-e Mayāmey",103,3940
134959,"Shahrestān-e Maḩallāt",103,3916
134960,"Shahrestān-e Maḩmūdābād",103,3938
134961,"Shahrestān-e Mehrestān",103,3931
134962,"Shahrestān-e Mehrān",103,3918
134963,"Shahrestān-e Mehrīz",103,3936
134964,"Shahrestān-e Meshgīn Shahr",103,3934
134965,"Shahrestān-e Mobārakeh",103,3923
134966,"Shahrestān-e Māhneshān",103,3925
134967,"Shahrestān-e Mākū",103,3924
134968,"Shahrestān-e Māneh va Samalqān",103,3942
134969,"Shahrestān-e Māsāl",103,3920
134970,"Shahrestān-e Mīnāb",103,3937
134971,"Shahrestān-e Mīnūdasht",103,3933
134972,"Shahrestān-e Mīāndorūd",103,3938
134973,"Shahrestān-e Mīāndoāb",103,3924
134974,"Shahrestān-e Mīāneh",103,3944
134975,"Shahrestān-e Najafābād",103,3923
134976,"Shahrestān-e Namīn",103,3934
134977,"Shahrestān-e Narmāshīr",103,3943
134978,"Shahrestān-e Naz̧arābād",103,3929
134979,"Shahrestān-e Naţanz",103,3923
134980,"Shahrestān-e Nehbandān",103,3930
134981,"Shahrestān-e Nekā",103,3938
134982,"Shahrestān-e Neyrīz",103,3939
134983,"Shahrestān-e Neyshābūr",103,3927
134984,"Shahrestān-e Nā’īn",103,3923
134985,"Shahrestān-e Nīkshahr",103,3931
134986,"Shahrestān-e Nīr",103,3934
134987,"Shahrestān-e Nūr",103,3938
134988,"Shahrestān-e Omīdīyeh",103,3917
134989,"Shahrestān-e Orzū‘īyeh",103,3943
134990,"Shahrestān-e Orūmīyeh",103,3924
134991,"Shahrestān-e Oshnavīyeh",103,3924
134992,"Shahrestān-e Oskū",103,3944
134993,"Shahrestān-e Pākdasht",103,3945
134994,"Shahrestān-e Pārsābād",103,3934
134995,"Shahrestān-e Pārsīān",103,3937
134996,"Shahrestān-e Pāsārgād",103,3939
134997,"Shahrestān-e Pāveh",103,3919
134998,"Shahrestān-e Pīrānshahr",103,3924
134999,"Shahrestān-e Pīshvā",103,3945
135000,"Shahrestān-e Qal‘eh Ganj",103,3943
135001,"Shahrestān-e Qazvīn",103,3941
135002,"Shahrestān-e Qaşr-e Shīrīn",103,3919
135003,"Shahrestān-e Qā’em Shahr",103,3938
135004,"Shahrestān-e Qā’en",103,3930
135005,"Shahrestān-e Qīr va Kārzīn",103,3939
135006,"Shahrestān-e Qūchān",103,3927
135007,"Shahrestān-e Rafsanjān",103,3943
135008,"Shahrestān-e Ravānsar",103,3919
135009,"Shahrestān-e Reẕvānshahr",103,3920
135010,"Shahrestān-e Robāţ Karīm",103,3945
135011,"Shahrestān-e Roshtkhvār",103,3927
135012,"Shahrestān-e Rābor",103,3943
135013,"Shahrestān-e Rāmhormoz",103,3917
135014,"Shahrestān-e Rāmsar",103,3938
135015,"Shahrestān-e Rāmshīr",103,3917
135016,"Shahrestān-e Rāmīān",103,3933
135017,"Shahrestān-e Rūdbār",103,3920
135018,"Shahrestān-e Rūdbār-e Jonūbī",103,3943
135019,"Shahrestān-e Rūdsar",103,3920
135020,"Shahrestān-e Rūdān",103,3937
135021,"Shahrestān-e Sabzevār",103,3927
135022,"Shahrestān-e Salmās",103,3924
135023,"Shahrestān-e Sarbāz",103,3931
135024,"Shahrestān-e Sarbīsheh",103,3930
135025,"Shahrestān-e Sarpol-e Z̄ahāb",103,3919
135026,"Shahrestān-e Sarvestān",103,3939
135027,"Shahrestān-e Sarvābād",103,3935
135028,"Shahrestān-e Sarāb",103,3944
135029,"Shahrestān-e Sarāvān",103,3931
135030,"Shahrestān-e Sarāyān",103,3930
135031,"Shahrestān-e Sar‘eyn",103,3934
135032,"Shahrestān-e Savādkūh",103,3938
135033,"Shahrestān-e Semnān",103,3940
135034,"Shahrestān-e Semīrom",103,3923
135035,"Shahrestān-e Sepīdān",103,3939
135036,"Shahrestān-e Shahr-e Bābak",103,3943
135037,"Shahrestān-e Shahreẕā",103,3923
135038,"Shahrestān-e Shahrīār",103,3945
135039,"Shahrestān-e Shemīrānāt",103,3945
135040,"Shahrestān-e Shādegān",103,3917
135041,"Shahrestān-e Shāhrūd",103,3940
135042,"Shahrestān-e Shāhīn Dezh",103,3924
135043,"Shahrestān-e Shāhīn Shahr va Meymeh",103,3923
135044,"Shahrestān-e Shāzand",103,3916
135045,"Shahrestān-e Shīrvān",103,3942
135046,"Shahrestān-e Shīrāz",103,3939
135047,"Shahrestān-e Shūsh",103,3917
135048,"Shahrestān-e Shūshtar",103,3917
135049,"Shahrestān-e Sārī",103,3938
135050,"Shahrestān-e Sāveh",103,3916
135051,"Shahrestān-e Sāvojbolāgh",103,3929
135052,"Shahrestān-e Sīb va Sūrān",103,3931
135053,"Shahrestān-e Sīrjān",103,3943
135054,"Shahrestān-e Sīrīk",103,3937
135055,"Shahrestān-e Sīāhkal",103,3920
135056,"Shahrestān-e S̄alās̄-e Bābā Jānī",103,3919
135057,"Shahrestān-e Tabrīz",103,3944
135058,"Shahrestān-e Takāb",103,3924
135059,"Shahrestān-e Tangestān",103,3932
135060,"Shahrestān-e Tehrān",103,3945
135061,"Shahrestān-e Tonekābon",103,3938
135062,"Shahrestān-e Torbat-e Jām",103,3927
135063,"Shahrestān-e Torbat-e Ḩeydarīyeh",103,3927
135064,"Shahrestān-e Tākestān",103,3941
135065,"Shahrestān-e Tālesh",103,3920
135066,"Shahrestān-e Tāybād",103,3927
135067,"Shahrestān-e Tīrān va Karvan",103,3923
135068,"Shahrestān-e Varzaqān",103,3944
135069,"Shahrestān-e Varāmīn",103,3945
135070,"Shahrestān-e Yazd",103,3936
135071,"Shahrestān-e Zanjān",103,3925
135072,"Shahrestān-e Zarandīyeh",103,3916
135073,"Shahrestān-e Zarrīn Dasht",103,3939
135074,"Shahrestān-e Zābol",103,3931
135075,"Shahrestān-e Zāhedān",103,3931
135076,"Shahrestān-e Zāveh",103,3927
135077,"Shahrestān-e Zīrkūh",103,3930
135078,"Shahrestān-e Ābdānān",103,3918
135079,"Shahrestān-e Ābādeh",103,3939
135080,"Shahrestān-e Ābādān",103,3917
135081,"Shahrestān-e Āmol",103,3938
135082,"Shahrestān-e Āq Qalā",103,3933
135083,"Shahrestān-e Ārādān",103,3940
135084,"Shahrestān-e Ārān va Bīdgol",103,3923
135085,"Shahrestān-e Āshtīān",103,3916
135086,"Shahrestān-e Āstāneh-ye Ashrafīyeh",103,3920
135087,"Shahrestān-e Āstārā",103,3920
135088,"Shahrestān-e Āzādshahr",103,3933
135089,"Shahrestān-e Āz̄arshahr",103,3944
135090,"Shahrestān-e Ījrūd",103,3925
135091,"Shahrestān-e Īlām",103,3918
135092,"Shahrestān-e Īrānshahr",103,3931
135093,"Shahrestān-e Īz̄eh",103,3917
135094,"Shahrestān-e Şaḩneh",103,3919
135095,"Shahrestān-e Şowme‘eh Sarā",103,3920
135096,"Shahrestān-e Ţāleqān",103,3929
135097,"Shahrestān-e Ţārom",103,3925
135098,"Shahrestān-e Ḩājjīābād",103,3937
135099,"Shahrestān-e ‘Abbāsābād",103,3938
135100,"Shahrestān-e ‘Ajab Shīr",103,3944
135101,"Shahrestān-e ‘Alīābād",103,3933
135102,"Shahrestān-e ‘Anbarābād",103,3943
135103,"Shahrestān-e ‘Asalūyeh",103,3932
135104,Shahreẕā,103,3923
135105,Shahrud,103,3940
135106,Shahrīār,103,3945
135107,Sharīfābād,103,3945
135108,Shiraz,103,3939
135109,Shādegān,103,3917
135110,"Shāhīn Dezh",103,3924
135111,"Shāhīn Shahr",103,3923
135112,Shīrvān,103,3942
135113,Shūsh,103,3917
135114,Shūshtar,103,3917
135115,"Simorgh County",103,3938
135116,Sirjan,103,3943
135117,Sirvan,103,3918
135118,"Soleh Bon",103,3945
135119,Soltaniyeh,103,3925
135120,Sonqor,103,3919
135121,Sāveh,103,3916
135122,Sūsangerd,103,3917
135123,Tabas,103,3936
135124,Tabas,103,3930
135125,Tabriz,103,3944
135126,Tafresh,103,3916
135127,Taft,103,3936
135128,Takāb,103,3924
135129,Tehran,103,3945
135130,Tonekābon,103,3938
135131,"Torbat-e Jām",103,3927
135132,"Torbat-e Ḩeydarīyeh",103,3927
135133,Torkaman,103,3933
135134,Tākestān,103,3941
135135,Tāybād,103,3927
135136,Tīrān,103,3923
135137,Varāmīn,103,3945
135138,Vasīān,103,3928
135139,Yasuj,103,3926
135140,Yazd,103,3936
135141,Zahedan,103,3931
135142,Zanjān,103,3925
135143,Zarand,103,3943
135144,"Zarrīn Shahr",103,3923
135145,Zehak,103,3931
135146,"Ziabar (Gaskar)",103,3920
135147,Zābol,103,3931
135148,"sedeyen-e Yek",103,3917
135149,Ābdānān,103,3918
135150,Ābyek,103,3916
135151,Ābādeh,103,3939
135152,Āmol,103,3938
135153,"Āq Qāyeh",103,3933
135154,"Āstāneh-ye Ashrafīyeh",103,3920
135155,Āstārā,103,3920
135156,Āzādshahr,103,3933
135157,Īlām,103,3918
135158,"Īstgāh-e Rāh Āhan-e Garmsār",103,3940
135159,"Ţāleb ābād",103,3945
135160,"‘Ajab Shīr",103,3944
135161,Akrahreppur,100,3435
135162,Akranes,100,3436
135163,Akureyri,100,3437
135164,Bláskógabyggð,100,3434
135165,Borgarbyggð,100,3436
135166,Borgarfjarðarhreppur,100,3433
135167,Borgarnes,100,3436
135168,Breiðdalshreppur,100,3433
135169,Dalabyggð,100,3436
135170,Dalvík,100,3437
135171,Dalvíkurbyggð,100,3437
135172,Egilsstaðir,100,3433
135173,Eskifjörður,100,3433
135174,"Eyja- og Miklaholtshreppur",100,3436
135175,Eyjafjarðarsveit,100,3437
135176,Fjallabyggð,100,3437
135177,Fjarðabyggð,100,3433
135178,Fljótsdalshreppur,100,3433
135179,Fljótsdalshérað,100,3433
135180,Flóahreppur,100,3434
135181,Garðabær,100,3431
135182,Garður,100,3430
135183,Grindavík,100,3430
135184,"Grímsnes- og Grafningshreppur",100,3434
135185,Grýtubakkahreppur,100,3437
135186,Hafnarfjörður,100,3431
135187,Helgafellssveit,100,3436
135188,Hrunamannahreppur,100,3434
135189,Hvalfjarðarsveit,100,3436
135190,Hveragerði,100,3434
135191,Höfn,100,3433
135192,Hörgársveit,100,3437
135193,"Húnaþing Vestra",100,3435
135194,Húsavík,100,3437
135195,Keflavík,100,3430
135196,Kjósarhreppur,100,3431
135197,Kópavogur,100,3431
135198,Langanesbyggð,100,3437
135199,Laugar,100,3437
135200,Mosfellsbaer,100,3431
135201,Mosfellsbær,100,3431
135202,Mýrdalshreppur,100,3434
135203,Neskaupstaður,100,3433
135204,Reykhólahreppur,100,3432
135205,Reykjanesbær,100,3430
135206,Reykjavík,100,3431
135207,Reyðarfjörður,100,3433
135208,Sandgerði,100,3430
135209,Sauðárkrókur,100,3435
135210,Selfoss,100,3434
135211,Seltjarnarnes,100,3431
135212,Siglufjörður,100,3437
135213,Skaftárhreppur,100,3434
135214,Skagabyggð,100,3435
135215,"Skeiða- og Gnúpverjahreppur",100,3434
135216,Skorradalshreppur,100,3436
135217,Skútustaðahreppur,100,3437
135218,Snæfellsbær,100,3436
135219,Strandabyggð,100,3432
135220,Stykkishólmur,100,3436
135221,Svalbarðsstrandarhreppur,100,3437
135222,"Sveitarfélagið Skagafjörður",100,3435
135223,Tjörneshreppur,100,3437
135224,Tálknafjarðarhreppur,100,3432
135225,Vestmannaeyjabær,100,3434
135226,Vestmannaeyjar,100,3434
135227,Vogar,100,3430
135228,Álftanes,100,3431
135229,Ásahreppur,100,3434
135230,Ísafjarðarbær,100,3432
135231,Ísafjörður,100,3432
135232,Ólafsvík,100,3436
135233,Þingeyjarsveit,100,3437
135234,Þorlákshöfn,100,3434
135235,"Abano Terme",107,1753
135236,"Abbadia Cerreto",107,1705
135237,"Abbadia Lariana",107,1705
135238,"Abbadia San Salvatore",107,1664
135239,Abbasanta,107,1715
135240,Abbateggio,107,1679
135241,Abbazia,107,1705
135242,"Abbazia Pisani",107,1753
135243,Abbiategrasso,107,1705
135244,Abetone,107,1664
135245,Abriola,107,1706
135246,Acate,107,1709
135247,Accadia,107,1688
135248,Acceglio,107,1702
135249,Accettura,107,1706
135250,Acciano,107,1679
135251,Acconia,107,1703
135252,Accumoli,107,1678
135253,Acerenza,107,1706
135254,Acerno,107,1669
135255,Acerra,107,1669
135256,"Aci Bonaccorsi",107,1709
135257,"Aci Castello",107,1709
135258,"Aci Catena",107,1709
135259,"Aci Sant'Antonio",107,1709
135260,"Aci Trezza",107,1709
135261,"Acilia-Castel Fusano-Ostia Antica",107,1678
135262,Acireale,107,1709
135263,Acitrezza,107,1709
135264,Acquafondata,107,1678
135265,Acquaformosa,107,1703
135266,Acquafredda,107,1705
135267,Acqualagna,107,1670
135268,"Acquanegra Cremonese",107,1705
135269,"Acquanegra sul Chiese",107,1705
135270,Acquapendente,107,1678
135271,Acquappesa,107,1703
135272,"Acquarica del Capo",107,1688
135273,Acquaro,107,1703
135274,"Acquasanta Terme",107,1670
135275,Acquasparta,107,1683
135276,Acquaviva,107,1664
135277,"Acquaviva Collecroce",107,1695
135278,"Acquaviva Picena",107,1670
135279,"Acquaviva Platani",107,1709
135280,"Acquaviva d'Isernia",107,1695
135281,"Acquaviva delle Fonti",107,1688
135282,Acquedolci,107,1709
135283,"Acqui Terme",107,1702
135284,Acri,107,1703
135285,Acuto,107,1678
135286,Adelfia,107,1688
135287,Adrano,107,1709
135288,"Adrara San Martino",107,1705
135289,"Adrara San Rocco",107,1705
135290,Adria,107,1753
135291,Adro,107,1705
135292,Affi,107,1753
135293,Affile,107,1678
135294,Afragola,107,1669
135295,"Africo Nuovo",107,1703
135296,"Africo Vecchio",107,1703
135297,Agazzano,107,1773
135298,Agerola,107,1669
135299,Aggius,107,1715
135300,Agira,107,1709
135301,Agliana,107,1664
135302,Agliandroni-Paternella,107,1709
135303,Agliano,107,1702
135304,"Agliano Terme",107,1702
135305,Aglientu,107,1715
135306,Agliè,107,1702
135307,Agna,107,1753
135308,Agnadello,107,1705
135309,"Agnana Calabra",107,1703
135310,Agnone,107,1695
135311,Agnosine,107,1705
135312,Agordo,107,1753
135313,Agosta,107,1678
135314,Agra,107,1705
135315,Agrate,107,1702
135316,"Agrate Brianza",107,1705
135317,"Agrate Conturbia",107,1702
135318,Agrigento,107,1709
135319,Agropoli,107,1669
135320,Agugliano,107,1670
135321,Agugliaro,107,1753
135322,Aicurzio,107,1705
135323,Aidomaggiore,107,1715
135324,Aidone,107,1709
135325,Aielli,107,1679
135326,"Aiello Calabro",107,1703
135327,"Aiello del Friuli",107,1756
135328,"Aiello del Sabato",107,1669
135329,Aieta,107,1703
135330,Ailano,107,1669
135331,Ailoche,107,1702
135332,Airali,107,1702
135333,Airasca,107,1702
135334,Airola,107,1669
135335,Airole,107,1768
135336,Airuno,107,1705
135337,Aisone,107,1702
135338,Ala,107,1725
135339,"Ala di Stura",107,1702
135340,Alagna,107,1705
135341,"Alagna Valsesia",107,1702
135342,Alanno,107,1679
135343,"Alano di Piave",107,1753
135344,Alassio,107,1768
135345,Alatri,107,1678
135346,Alba,107,1702
135347,"Alba Adriatica",107,1679
135348,Albagiara,107,1715
135349,Albairate,107,1705
135350,Albanella,107,1669
135351,"Albano Laziale",107,1678
135352,"Albano Sant'Alessandro",107,1705
135353,"Albano Vercellese",107,1702
135354,"Albano di Lucania",107,1706
135355,Albaredo,107,1753
135356,Albaredo,107,1705
135357,"Albaredo Arnaboldi",107,1705
135358,"Albaredo d'Adige",107,1753
135359,Albareto,107,1773
135360,"Albaretto della Torre",107,1702
135361,Albavilla,107,1705
135362,Albenga,107,1768
135363,"Albera Ligure",107,1702
135364,Alberi,107,1773
135365,Alberobello,107,1688
135366,Alberona,107,1688
135367,"Albese Con Cassano",107,1705
135368,Albettone,107,1753
135369,Albi,107,1703
135370,Albiano,107,1725
135371,"Albiano Magra",107,1664
135372,"Albiano d'Ivrea",107,1702
135373,Albiate,107,1705
135374,Albidona,107,1703
135375,Albignano,107,1705
135376,Albignasego,107,1753
135377,Albinea,107,1773
135378,Albinia,107,1664
135379,Albino,107,1705
135380,Albiolo,107,1705
135381,"Albisola Marina",107,1768
135382,"Albisola Superiore",107,1768
135383,Albizzate,107,1705
135384,Albonese,107,1705
135385,Albosaggia,107,1705
135386,Albuccione,107,1678
135387,Albugnano,107,1702
135388,Albuzzano,107,1705
135389,Alcamo,107,1709
135390,"Alcara Li Fusi",107,1709
135391,Aldeno,107,1725
135392,Aldino,107,1725
135393,Ales,107,1715
135394,Alessandria,107,1702
135395,"Alessandria del Carretto",107,1703
135396,"Alessandria della Rocca",107,1709
135397,Alessano,107,1688
135398,Alezio,107,1688
135399,Alfano,107,1669
135400,Alfedena,107,1679
135401,Alfianello,107,1705
135402,"Alfiano Natta",107,1702
135403,Alfonsine,107,1773
135404,Alghero,107,1715
135405,Algua,107,1705
135406,Alia,107,1709
135407,Aliano,107,1706
135408,"Alice Bel Colle",107,1702
135409,"Alice Castello",107,1702
135410,"Alice Superiore",107,1702
135411,Alife,107,1669
135412,Alimena,107,1709
135413,Aliminusa,107,1709
135414,Allai,107,1715
135415,Alleghe,107,1753
135416,Allein,107,1716
135417,Allerona,107,1683
135418,Alliste,107,1688
135419,Allumiere,107,1678
135420,"Almenno San Bartolomeo",107,1705
135421,"Almenno San Salvatore",107,1705
135422,Almese-Rivera,107,1702
135423,Almè,107,1705
135424,Alonte,107,1753
135425,Alpette,107,1702
135426,Alpignano,107,1702
135427,Alpo,107,1753
135428,Alseno,107,1773
135429,Alserio,107,1705
135430,Altamura,107,1688
135431,Altare,107,1768
135432,"Altavilla Irpina",107,1669
135433,"Altavilla Milicia",107,1709
135434,"Altavilla Monferrato",107,1702
135435,"Altavilla Silentina",107,1669
135436,"Altavilla Vicentina",107,1753
135437,Altedo,107,1773
135438,Altidona,107,1670
135439,Altilia,107,1703
135440,Altino,107,1679
135441,Altissimo,107,1753
135442,Altivole,107,1753
135443,Alto,107,1702
135444,Altofonte,107,1709
135445,Altomonte,107,1703
135446,Altopascio,107,1664
135447,Alviano,107,1683
135448,Alvignano,107,1669
135449,Alvito,107,1678
135450,"Alzano Lombardo",107,1705
135451,"Alzano Scrivia",107,1702
135452,"Alzate Brianza",107,1705
135453,"Alà dei Sardi",107,1715
135454,Alì,107,1709
135455,"Alì Terme",107,1709
135456,Amalfi,107,1669
135457,Amandola,107,1670
135458,Amantea,107,1703
135459,Amaro,107,1756
135460,Amaroni,107,1703
135461,Amaseno,107,1678
135462,Amato,107,1703
135463,Amatrice,107,1678
135464,Ambivere,107,1705
135465,Amblar,107,1725
135466,Ambra,107,1664
135467,Ameglia,107,1768
135468,Amelia,107,1683
135469,Amendolara,107,1703
135470,Ameno,107,1702
135471,Amica,107,1703
135472,Amodio-Massariola,107,1669
135473,Amorosi,107,1669
135474,Ampezzo,107,1756
135475,Anacapri,107,1669
135476,Anagni,107,1678
135477,Ancarano,107,1679
135478,Anchione,107,1664
135479,Ancona,107,1670
135480,Andali,107,1703
135481,Andalo,107,1725
135482,"Andalo Valtellino",107,1705
135483,Andezeno,107,1702
135484,Andora,107,1768
135485,"Andorno Cacciorna",107,1702
135486,Andrano,107,1688
135487,Andrate,107,1702
135488,Andreis,107,1756
135489,Andreotta,107,1703
135490,Andretta-Mattinella,107,1669
135491,Andria,107,1688
135492,Andriano,107,1725
135493,Anduins,107,1756
135494,Anela,107,1715
135495,Anfo,107,1705
135496,Angera,107,1705
135497,Anghiari,107,1664
135498,Angiari,107,1753
135499,"Angolo Terme",107,1705
135500,Angri,107,1669
135501,Angrogna,107,1702
135502,"Anguillara Sabazia",107,1678
135503,"Anguillara Veneta",107,1753
135504,Anitrella-Chiaiamari,107,1678
135505,Annicco,107,1705
135506,"Annone Veneto",107,1753
135507,"Annone di Brianza",107,1705
135508,Annunziata,107,1669
135509,"Anoia Inferiore",107,1703
135510,"Anoia Superiore",107,1703
135511,Antagnod,107,1716
135512,Antegnate,107,1705
135513,Antella,107,1664
135514,Anterivo,107,1725
135515,Antessano,107,1669
135516,Antey-Saint-Andrè,107,1716
135517,"Anticoli Corrado",107,1678
135518,Antignano,107,1702
135519,Antillo,107,1709
135520,Antonimina,107,1703
135521,Antrodoco,107,1678
135522,Antronapiana,107,1702
135523,"Anversa degli Abruzzi",107,1679
135524,"Anzano del Parco",107,1705
135525,"Anzano di Puglia",107,1688
135526,Anzi,107,1706
135527,Anzio,107,1678
135528,"Anzola d'Ossola",107,1702
135529,"Anzola dell'Emilia",107,1773
135530,Aosta,107,1716
135531,Apecchio,107,1670
135532,"Apice Vecchio",107,1669
135533,Apiro,107,1670
135534,Apollosa,107,1669
135535,"Appiano Gentile",107,1705
135536,Appignano,107,1670
135537,"Appignano del Tronto",107,1670
135538,Aprica,107,1705
135539,Apricale,107,1768
135540,Apricena,107,1688
135541,Aprigliano,107,1703
135542,Aprilia,107,1678
135543,Aquara,107,1669
135544,"Aquila di Arroscia",107,1768
135545,Aquileia,107,1756
135546,Aquilonia,107,1669
135547,Aquino,107,1678
135548,"Ara Nova",107,1678
135549,Aradeo,107,1688
135550,Aragona,107,1709
135551,Aramengo,107,1702
135552,Arba,107,1756
135553,Arbatax,107,1715
135554,Arbia,107,1664
